User,post_id,Reaction Type,Reaction Date,User2_reacted
930,2567,Like,1588161327,657
731,3202,Emoticon,1588165525,73
716,6651,Emoticon,1588165597,330
740,10687,Comment,1588168392,771
670,4755,Like,1588164155,844
634,3705,Like,1588166038,873
887,3015,Comment,1588162765,961
17,2959,Like,1588162396,789
890,10349,Like,1588165087,599
729,10084,Emoticon,1588165264,677
11,2356,Like,1588166729,333
668,5992,Like,1588165597,843
707,1211,Comment,1588163932,55
167,9196,Like,1588167183,661
68,2310,Emoticon,1588165799,479
675,5458,Like,1588168513,178
726,3906,Emoticon,1588163117,280
65,6859,Like,1588164744,894
654,1488,Comment,1588166198,46
160,14044,Like,1588167392,265
19,13462,Emoticon,1588169274,191
688,8359,Emoticon,1588161437,869
723,7337,Comment,1588165679,255
734,8388,Like,1588167609,487
641,10538,Emoticon,1588163460,351
287,10132,Like,1588164970,683
680,12148,Comment,1588163801,165
727,12068,Emoticon,1588167377,711
13,8921,Comment,1588166806,888
677,1771,Emoticon,1588161246,626
816,10443,Like,1588164717,433
944,10062,Comment,1588165042,287
814,4431,Emoticon,1588164942,19
702,5981,Emoticon,1588165943,551
641,3643,Emoticon,1588166613,636
677,6904,Comment,1588162457,469
731,8017,Comment,1588164698,659
817,9221,Emoticon,1588166691,833
946,9723,Comment,1588165774,876
833,5753,Like,1588163586,214
572,6446,Like,1588164631,526
7,1307,Like,1588164709,953
500,7779,Like,1588163580,336
645,2937,Comment,1588168008,173
680,2039,Comment,1588165990,326
701,8555,Comment,1588165489,447
731,3952,Comment,1588161739,831
204,1436,Like,1588162632,845
637,5805,Comment,1588164822,150
671,3578,Emoticon,1588166105,961
682,13892,Comment,1588163176,531
653,7807,Like,1588168012,702
735,9116,Like,1588165017,488
646,7583,Emoticon,1588166058,930
145,7612,Emoticon,1588167484,352
68,7292,Emoticon,1588165602,91
720,12003,Like,1588165691,968
285,10612,Like,1588165878,761
704,7350,Like,1588165931,864
647,13680,Like,1588163887,127
678,10001,Comment,1588166132,895
241,3071,Like,1588165503,940
682,12625,Comment,1588162413,627
270,4942,Emoticon,1588165177,252
679,12332,Like,1588164864,52
736,8776,Emoticon,1588166166,838
661,13073,Like,1588168219,838
190,13792,Like,1588168779,681
313,3373,Comment,1588164901,753
466,11325,Like,1588166005,815
74,7325,Comment,1588166975,453
187,2865,Like,1588164765,664
974,13276,Like,1588165493,807
643,8236,Comment,1588165514,675
591,11880,Emoticon,1588163483,666
65,13260,Like,1588165995,460
711,10910,Comment,1588166715,404
66,6357,Like,1588166956,471
516,7044,Like,1588168254,910
285,4941,Emoticon,1588163998,797
740,6854,Emoticon,1588164821,321
642,2257,Comment,1588165908,148
724,6828,Like,1588168120,33
931,7322,Emoticon,1588164742,481
638,9322,Like,1588165053,283
669,5161,Like,1588165948,716
671,13048,Comment,1588167815,960
673,4347,Like,1588164304,828
645,6578,Comment,1588166311,73
620,12868,Emoticon,1588162181,118
695,7077,Like,1588164756,825
667,4262,Like,1588169024,742
118,10080,Like,1588170627,221
682,4276,Comment,1588162280,986
709,8521,Like,1588163312,5
264,11141,Emoticon,1588161850,738
729,8559,Like,1588164322,138
653,4658,Emoticon,1588163668,129
718,13695,Emoticon,1588165206,50
700,4447,Emoticon,1588162953,178
160,8894,Like,1588165512,187
645,13681,Like,1588167027,31
187,11559,Like,1588165309,784
66,8756,Like,1588166119,585
378,4943,Like,1588165108,6
69,11317,Emoticon,1588162657,792
595,2067,Emoticon,1588168245,44
508,12360,Like,1588169252,237
287,2440,Emoticon,1588166494,325
724,14153,Like,1588164325,337
558,11644,Like,1588163764,936
661,11222,Emoticon,1588167618,507
167,9500,Like,1588162322,558
549,4632,Like,1588165645,583
378,8187,Like,1588164788,235
950,14013,Comment,1588165477,67
713,11590,Like,1588165091,383
948,4293,Emoticon,1588165541,259
592,12110,Emoticon,1588165183,227
395,13385,Emoticon,1588165396,379
648,5805,Like,1588167897,991
703,2892,Comment,1588167589,60
19,13411,Like,1588161183,637
313,11586,Comment,1588164719,139
810,3506,Emoticon,1588163848,959
75,5155,Comment,1588167235,670
647,11433,Like,1588165098,849
558,12700,Like,1588171211,179
684,2400,Comment,1588164206,250
667,2329,Comment,1588166159,791
650,5546,Comment,1588165179,294
733,10150,Emoticon,1588164375,156
715,13248,Like,1588162424,491
694,8023,Emoticon,1588161735,99
667,5177,Emoticon,1588165877,972
644,2081,Emoticon,1588165011,273
738,9295,Like,1588164426,319
719,11291,Emoticon,1588170575,286
204,2966,Comment,1588166028,328
702,1069,Comment,1588169487,317
96,13053,Emoticon,1588164734,660
816,1326,Like,1588163812,553
707,7628,Like,1588161875,34
887,12178,Emoticon,1588162614,9
646,12404,Emoticon,1588167528,19
73,1314,Emoticon,1588162251,851
666,11941,Like,1588164266,571
948,8637,Like,1588168919,329
915,8514,Emoticon,1588163466,938
812,4026,Like,1588161980,544
668,6098,Emoticon,1588164763,725
657,2115,Like,1588169404,231
684,12420,Comment,1588167180,243
676,8167,Like,1588162710,274
948,13983,Comment,1588166021,503
658,2958,Emoticon,1588164927,396
683,1167,Comment,1588171535,618
683,11549,Like,1588164742,397
71,11741,Comment,1588167519,920
661,11381,Comment,1588167373,802
753,4770,Emoticon,1588167147,786
753,2771,Comment,1588165195,824
655,11785,Like,1588164964,674
833,2611,Comment,1588168063,981
665,6601,Comment,1588161899,773
611,13368,Emoticon,1588163653,55
792,6276,Like,1588168664,67
508,9443,Emoticon,1588164027,449
313,2530,Like,1588167301,872
734,4252,Comment,1588164381,841
45,8802,Comment,1588160696,538
190,3919,Comment,1588162909,319
691,10889,Like,1588163745,866
640,8183,Like,1588164560,726
160,5461,Like,1588168882,895
788,11140,Comment,1588166566,991
658,7617,Comment,1588164367,998
549,2548,Comment,1588164154,12
677,8595,Like,1588166670,719
700,4644,Comment,1588167727,757
837,8522,Emoticon,1588165418,564
664,14059,Emoticon,1588166793,539
678,4374,Like,1588162856,434
124,9990,Like,1588164170,902
222,2682,Comment,1588166696,6
666,10511,Emoticon,1588163759,678
645,2374,Comment,1588164811,171
652,4535,Comment,1588164896,452
592,4812,Like,1588166707,579
518,12741,Comment,1588167671,407
52,9611,Comment,1588163193,522
378,12855,Comment,1588162174,881
500,7104,Emoticon,1588166829,543
87,1581,Like,1588166875,941
729,12249,Emoticon,1588160120,969
727,1906,Emoticon,1588164749,205
87,5336,Like,1588167161,543
694,13676,Like,1588166474,428
815,8227,Like,1588163579,203
592,9179,Like,1588166580,483
701,11698,Comment,1588170156,701
719,1329,Like,1588168614,105
653,6216,Like,1588164597,732
792,10969,Comment,1588162164,582
717,12740,Like,1588165890,428
651,10660,Like,1588164970,457
238,7705,Emoticon,1588163867,931
139,13724,Emoticon,1588167205,799
351,11518,Comment,1588165263,731
674,8912,Emoticon,1588167245,770
635,3124,Comment,1588166612,638
672,10309,Comment,1588162701,804
667,2282,Emoticon,1588168736,302
11,11463,Emoticon,1588166216,140
665,10722,Comment,1588168649,709
727,1088,Comment,1588165818,555
722,11352,Like,1588164215,33
816,7046,Like,1588165422,970
712,13004,Emoticon,1588166463,87
395,7044,Like,1588164106,439
890,12450,Like,1588164586,681
727,1147,Like,1588161228,480
837,4967,Comment,1588164431,392
415,12646,Comment,1588162732,483
737,9573,Comment,1588163308,103
70,10076,Emoticon,1588161070,46
736,8019,Emoticon,1588167247,149
650,5814,Comment,1588162728,386
525,2419,Comment,1588168225,135
642,9180,Like,1588164895,866
672,5039,Emoticon,1588162861,152
948,6310,Like,1588161787,708
285,1563,Emoticon,1588165718,58
702,5935,Comment,1588162772,21
713,5155,Comment,1588161722,120
466,1480,Like,1588167554,493
676,7519,Emoticon,1588168260,914
616,9514,Comment,1588166557,67
74,1497,Like,1588163385,582
639,9078,Like,1588160928,213
690,8119,Comment,1588162358,563
167,7968,Comment,1588165623,425
673,13032,Comment,1588159795,16
654,8270,Emoticon,1588168128,788
96,12510,Like,1588166381,420
890,4463,Comment,1588165327,283
735,5095,Comment,1588161991,81
814,4473,Emoticon,1588165555,468
222,6499,Like,1588165174,981
655,10513,Like,1588165683,57
680,8722,Comment,1588163887,170
72,10621,Emoticon,1588165325,837
395,12725,Comment,1588168164,196
69,6087,Emoticon,1588165499,160
68,8761,Emoticon,1588166298,861
702,1494,Like,1588165921,847
817,6922,Comment,1588163811,255
395,6903,Emoticon,1588165151,675
814,13299,Emoticon,1588160211,840
808,11532,Comment,1588166228,20
592,11502,Comment,1588166880,372
87,13132,Comment,1588163334,165
75,13420,Like,1588166503,793
974,5889,Like,1588160852,800
164,1345,Comment,1588164297,902
657,10368,Like,1588163978,95
649,13506,Comment,1588168388,494
902,2279,Emoticon,1588164591,569
725,6286,Emoticon,1588165230,558
703,10462,Comment,1588167220,802
700,12851,Emoticon,1588167508,113
690,7908,Emoticon,1588167328,535
423,6149,Like,1588165218,709
814,5026,Comment,1588164026,26
572,6688,Comment,1588164549,280
689,2048,Comment,1588165890,318
74,10758,Emoticon,1588166270,74
313,1326,Comment,1588165889,486
658,4364,Like,1588161185,975
771,9079,Emoticon,1588167051,63
646,4757,Like,1588164639,581
423,8855,Emoticon,1588163962,327
249,7305,Comment,1588164794,701
740,7156,Emoticon,1588166153,20
788,1690,Emoticon,1588167028,246
651,12209,Emoticon,1588161695,748
70,1058,Comment,1588162347,967
672,2738,Emoticon,1588165359,700
814,11699,Emoticon,1588167002,314
604,8511,Emoticon,1588166393,774
727,4706,Emoticon,1588165676,425
518,8990,Like,1588167397,367
725,12133,Comment,1588164739,101
642,6151,Emoticon,1588163628,989
837,9286,Emoticon,1588166719,307
921,12133,Like,1588166836,523
663,14090,Like,1588163378,719
508,5898,Like,1588166359,132
720,4022,Like,1588167076,962
974,2884,Emoticon,1588167086,693
694,5948,Like,1588163747,141
678,4787,Like,1588165706,123
647,2599,Like,1588165710,992
948,10627,Like,1588166324,627
657,8682,Emoticon,1588165310,238
649,14115,Comment,1588165593,611
716,13038,Comment,1588166905,175
699,7137,Like,1588164793,465
19,6845,Emoticon,1588163993,413
671,13396,Emoticon,1588166161,994
273,3532,Like,1588164274,179
753,8551,Like,1588164107,65
466,1706,Like,1588161968,564
816,5189,Like,1588163624,863
634,2932,Like,1588165303,437
204,12613,Comment,1588168100,869
238,1024,Emoticon,1588166400,6
710,10906,Like,1588165967,305
727,4605,Like,1588162692,348
792,1832,Like,1588169961,744
667,9242,Comment,1588164530,994
124,13872,Emoticon,1588160114,216
591,3858,Emoticon,1588161410,641
390,1414,Like,1588164813,860
680,7082,Comment,1588166818,665
508,10047,Comment,1588165159,331
658,4131,Emoticon,1588168712,700
378,8406,Like,1588163756,323
666,9458,Emoticon,1588165158,762
813,12629,Like,1588165333,58
957,10372,Like,1588162389,239
660,2050,Like,1588163484,552
713,7494,Like,1588164224,177
661,13889,Comment,1588166517,421
516,2679,Emoticon,1588167256,187
691,13594,Like,1588162529,777
736,11174,Comment,1588165993,148
658,13291,Comment,1588164743,94
686,2910,Emoticon,1588163498,580
771,9384,Like,1588167903,467
66,2976,Like,1588164427,767
105,13355,Emoticon,1588166766,897
715,10055,Emoticon,1588167393,390
792,6488,Comment,1588164206,693
676,10487,Emoticon,1588165466,554
711,2780,Like,1588167266,972
738,5492,Like,1588164641,947
821,6520,Comment,1588163447,508
674,13505,Comment,1588166127,733
816,7536,Emoticon,1588163119,147
671,4502,Emoticon,1588163683,635
351,12933,Like,1588162948,615
710,12938,Comment,1588166459,14
648,2050,Like,1588163829,723
948,14095,Like,1588169822,936
141,13182,Emoticon,1588163951,109
204,4034,Comment,1588167659,783
17,1385,Comment,1588166907,574
713,3132,Emoticon,1588166768,308
714,8009,Comment,1588163898,866
67,7990,Comment,1588166483,71
944,1696,Like,1588166831,567
641,7539,Like,1588162496,790
509,13238,Comment,1588165389,936
620,1323,Like,1588169131,247
692,9540,Comment,1588165077,429
689,11306,Like,1588161476,12
702,5279,Comment,1588164458,210
105,8958,Comment,1588165009,755
715,10549,Like,1588162211,886
702,8810,Comment,1588165239,690
716,2107,Like,1588162682,875
639,9308,Emoticon,1588162571,320
668,5427,Comment,1588166201,61
684,9116,Comment,1588165412,288
124,8912,Like,1588167965,665
52,10044,Comment,1588163359,386
808,10723,Like,1588166588,259
948,3826,Like,1588165199,762
415,6852,Like,1588167465,429
715,5238,Emoticon,1588162560,851
915,10767,Like,1588164975,55
603,6079,Comment,1588165933,940
603,9138,Emoticon,1588165623,680
682,1626,Like,1588165651,548
771,10847,Like,1588169226,500
215,6340,Comment,1588167176,640
710,4082,Emoticon,1588164267,728
696,12359,Comment,1588163923,121
915,4354,Like,1588164084,863
402,1402,Like,1588162668,44
285,4255,Emoticon,1588161121,320
974,11003,Comment,1588167210,527
249,4696,Like,1588166482,344
921,9104,Emoticon,1588163815,479
771,2604,Like,1588164256,554
722,7345,Like,1588166932,235
611,10170,Comment,1588165237,995
18,13662,Comment,1588163708,20
655,11082,Like,1588165088,814
676,12503,Comment,1588166854,99
67,11605,Comment,1588163206,242
753,3409,Emoticon,1588164551,214
636,10633,Like,1588163812,231
814,4420,Like,1588164319,594
215,5667,Like,1588167521,119
11,13497,Like,1588163308,991
634,4875,Emoticon,1588165525,678
105,13431,Emoticon,1588163866,218
658,1632,Comment,1588168355,185
930,7269,Like,1588166589,32
813,10494,Like,1588162731,225
378,8035,Comment,1588165372,531
701,2164,Like,1588164959,277
689,2313,Comment,1588165236,940
264,11683,Emoticon,1588165329,278
808,3880,Emoticon,1588171016,240
730,10537,Comment,1588165800,211
729,11824,Emoticon,1588167342,243
673,9887,Comment,1588165662,741
402,1320,Like,1588163727,188
665,5554,Like,1588165314,139
395,13361,Comment,1588163247,967
944,3539,Like,1588163817,870
351,4732,Comment,1588163785,967
139,2697,Like,1588163070,60
73,2544,Like,1588165098,377
190,4080,Comment,1588166135,889
647,10702,Emoticon,1588162459,926
716,11362,Comment,1588166464,642
635,4909,Like,1588166792,452
683,9667,Like,1588169452,226
638,5895,Comment,1588166247,44
671,1340,Emoticon,1588163569,615
677,7466,Comment,1588165237,835
698,1059,Comment,1588163919,858
466,12487,Comment,1588166202,802
642,7162,Comment,1588165804,593
665,8089,Emoticon,1588164446,21
753,5298,Comment,1588167546,634
518,2519,Comment,1588165854,217
19,11298,Comment,1588166856,242
812,4459,Comment,1588164584,778
656,5352,Like,1588163238,968
663,9179,Like,1588162114,626
692,5485,Emoticon,1588167067,609
675,11556,Emoticon,1588162545,658
721,13020,Like,1588164575,479
730,11549,Comment,1588166260,615
659,8485,Emoticon,1588164915,237
731,9662,Comment,1588162105,120
742,12574,Emoticon,1588166110,175
187,11982,Comment,1588167169,476
65,5601,Comment,1588165686,37
697,9793,Comment,1588167637,541
75,9182,Like,1588165637,44
702,14077,Comment,1588167356,22
592,2770,Emoticon,1588166680,274
714,11139,Like,1588163887,475
465,13063,Comment,1588166287,272
395,7788,Emoticon,1588167053,509
13,13190,Comment,1588165076,884
693,5813,Comment,1588164053,232
509,4124,Like,1588163796,979
677,9575,Emoticon,1588168130,540
466,6360,Emoticon,1588162495,747
466,12263,Comment,1588164284,308
657,13542,Like,1588164789,314
66,2101,Emoticon,1588168596,243
665,7393,Like,1588166321,27
705,12549,Like,1588166194,392
659,10305,Emoticon,1588166322,116
642,13343,Emoticon,1588165069,671
70,12101,Like,1588165374,375
678,2625,Like,1588162150,721
661,8380,Emoticon,1588164273,43
74,9274,Emoticon,1588168380,708
684,2613,Like,1588164930,926
714,3483,Comment,1588164393,657
11,7491,Comment,1588163946,818
689,13978,Like,1588162838,363
423,10691,Emoticon,1588168388,990
500,13180,Emoticon,1588164572,620
96,12469,Comment,1588165131,898
698,10068,Emoticon,1588163714,314
395,11701,Emoticon,1588166398,709
753,9063,Comment,1588163370,256
725,6707,Like,1588168027,270
695,10334,Like,1588164180,241
616,13419,Emoticon,1588167582,775
695,2827,Like,1588164428,451
604,8887,Like,1588162391,751
124,3225,Like,1588161237,245
73,3513,Emoticon,1588165592,978
521,8384,Like,1588166806,149
674,8019,Comment,1588158696,788
644,7233,Emoticon,1588165812,265
264,3533,Comment,1588164850,642
688,1262,Emoticon,1588166507,78
711,5424,Emoticon,1588167720,237
400,11476,Comment,1588166225,566
71,2645,Emoticon,1588164615,345
669,13501,Comment,1588167263,889
70,3243,Emoticon,1588162099,724
611,9820,Emoticon,1588163076,744
74,2054,Like,1588163344,853
75,4958,Comment,1588164877,560
753,9105,Emoticon,1588165274,530
139,4067,Like,1588161291,339
653,6671,Like,1588169869,654
351,11231,Emoticon,1588165649,351
604,13100,Emoticon,1588167434,609
73,5605,Comment,1588166570,744
521,9481,Comment,1588163590,494
728,6082,Emoticon,1588163559,326
45,7143,Emoticon,1588164037,314
164,10939,Emoticon,1588168858,491
45,5771,Emoticon,1588165844,242
473,13643,Like,1588161408,666
74,5905,Like,1588163450,260
592,12021,Like,1588164328,578
634,12825,Emoticon,1588162319,869
963,6066,Comment,1588161414,120
661,2827,Like,1588163347,909
706,1215,Comment,1588163221,833
731,12783,Comment,1588166310,592
690,5176,Emoticon,1588168005,642
717,11279,Comment,1588164912,457
673,6974,Comment,1588166434,603
808,13766,Like,1588164663,570
727,2776,Emoticon,1588167038,551
473,4272,Like,1588168836,224
465,13203,Emoticon,1588164653,769
440,5767,Like,1588165479,365
704,8685,Emoticon,1588165153,179
667,3529,Comment,1588162988,74
816,10009,Like,1588165734,183
636,7750,Comment,1588167607,704
698,5658,Comment,1588164171,391
96,13889,Emoticon,1588164687,208
677,6548,Emoticon,1588163542,69
821,6860,Emoticon,1588166957,407
521,8842,Like,1588165082,699
701,6506,Like,1588166952,587
931,11534,Emoticon,1588164832,504
164,5986,Emoticon,1588164326,261
167,10674,Like,1588166270,963
700,7143,Comment,1588162984,677
395,7735,Comment,1588167882,826
702,9673,Comment,1588163765,692
833,8201,Emoticon,1588165736,512
698,12403,Comment,1588168690,99
164,2324,Comment,1588165947,276
164,13184,Emoticon,1588166615,725
118,14084,Comment,1588163446,733
655,5612,Like,1588164337,20
603,3727,Emoticon,1588166706,227
603,7577,Emoticon,1588166204,7
222,5068,Emoticon,1588162512,231
313,8031,Like,1588167987,713
741,13293,Comment,1588162426,634
13,2641,Emoticon,1588165574,685
650,14136,Like,1588167095,254
351,4731,Comment,1588163824,510
668,4611,Like,1588164680,780
727,7852,Comment,1588166014,850
700,6107,Emoticon,1588165493,296
145,11847,Comment,1588167396,502
682,4113,Emoticon,1588162347,121
68,10076,Like,1588162112,968
963,12262,Emoticon,1588167217,884
727,5537,Emoticon,1588161067,478
684,11746,Comment,1588163560,7
693,9506,Emoticon,1588162891,307
395,10539,Comment,1588165720,402
682,1258,Comment,1588167874,318
687,7250,Comment,1588168241,952
635,11300,Like,1588164802,687
988,2020,Emoticon,1588169677,818
963,1066,Like,1588164984,167
702,2364,Emoticon,1588161990,712
395,10420,Comment,1588166092,91
680,13936,Emoticon,1588164151,179
890,10334,Like,1588162783,620
812,9369,Like,1588164265,170
18,3079,Comment,1588165289,309
664,10210,Emoticon,1588166981,385
641,1224,Emoticon,1588165156,114
591,9718,Like,1588163633,304
668,7754,Like,1588165250,453
655,2671,Comment,1588167761,479
837,11175,Comment,1588166466,249
638,9621,Like,1588167469,924
287,9552,Comment,1588165486,793
692,5468,Comment,1588163796,240
702,5100,Emoticon,1588159468,170
423,11790,Like,1588165689,862
663,13509,Comment,1588166016,125
653,12734,Like,1588166443,358
558,5906,Comment,1588168545,668
837,9896,Like,1588165196,208
558,4547,Like,1588160927,934
677,11277,Like,1588169706,662
725,8140,Comment,1588165869,64
690,6446,Like,1588166654,198
666,5579,Comment,1588167255,398
160,5895,Emoticon,1588164378,150
792,14114,Like,1588164447,809
75,5452,Like,1588162992,84
145,7833,Like,1588165635,296
679,9897,Like,1588165381,235
963,10691,Emoticon,1588166593,844
124,8268,Comment,1588166628,129
808,13299,Like,1588163730,726
639,3733,Comment,1588167223,476
69,11654,Emoticon,1588165917,781
792,9968,Emoticon,1588164895,244
187,7781,Comment,1588167849,791
742,2093,Comment,1588163481,363
215,7795,Emoticon,1588167050,123
686,7022,Comment,1588164470,915
45,10242,Comment,1588162008,589
950,5899,Emoticon,1588162857,847
722,3141,Like,1588158431,194
313,4646,Like,1588165632,102
167,14151,Like,1588167026,344
711,6403,Comment,1588162348,350
74,2819,Like,1588166290,524
285,10288,Emoticon,1588166632,800
674,3682,Emoticon,1588163541,680
73,12442,Like,1588164667,901
679,6314,Like,1588164363,240
75,13916,Like,1588163901,125
837,6657,Like,1588161905,984
73,6453,Like,1588161022,588
727,12347,Comment,1588159719,381
676,13009,Emoticon,1588169266,907
423,12491,Comment,1588165601,187
649,13249,Comment,1588163651,239
915,3294,Emoticon,1588166518,951
658,8164,Like,1588161484,659
66,6052,Like,1588161606,155
659,11001,Like,1588164606,485
890,4734,Emoticon,1588164266,518
717,6188,Comment,1588162758,33
667,2921,Emoticon,1588164719,610
682,14095,Comment,1588165191,446
721,1813,Emoticon,1588169230,398
714,7456,Like,1588163057,184
729,10481,Like,1588163688,70
711,2592,Emoticon,1588165649,402
738,9347,Comment,1588166317,175
738,2614,Comment,1588165000,189
642,3991,Like,1588164203,253
833,5847,Comment,1588168302,895
646,4916,Emoticon,1588162762,958
741,5289,Emoticon,1588167022,135
640,6556,Like,1588161331,721
74,8202,Like,1588169951,668
644,6558,Comment,1588168122,110
668,1048,Comment,1588167259,677
812,12478,Emoticon,1588168090,272
703,7059,Like,1588163750,641
592,8840,Comment,1588163584,320
727,1640,Emoticon,1588168108,141
659,11060,Emoticon,1588167083,814
105,4266,Comment,1588162214,372
724,2712,Emoticon,1588164334,688
423,7607,Comment,1588167218,217
525,3298,Comment,1588163420,541
700,8176,Comment,1588165392,909
674,7406,Like,1588167497,313
814,6566,Like,1588167026,393
678,6671,Comment,1588166453,727
944,9340,Emoticon,1588166899,657
708,12258,Emoticon,1588168140,824
222,7968,Comment,1588165994,375
65,4883,Emoticon,1588162402,764
723,4988,Like,1588165670,590
637,2637,Comment,1588166048,232
646,12221,Emoticon,1588169833,267
516,13202,Emoticon,1588169118,466
700,6638,Comment,1588163606,257
620,7089,Emoticon,1588166480,435
678,13583,Emoticon,1588163209,669
733,6936,Emoticon,1588166117,733
75,12595,Emoticon,1588165890,720
264,6722,Comment,1588166298,283
837,12105,Like,1588168188,68
672,7024,Emoticon,1588163953,454
679,11252,Emoticon,1588163544,243
689,5611,Comment,1588165194,844
702,13587,Emoticon,1588171298,143
139,11925,Comment,1588164085,298
946,3351,Like,1588164974,282
717,3128,Emoticon,1588165350,360
402,11402,Comment,1588164733,780
944,9268,Comment,1588160812,524
378,10773,Like,1588166217,612
521,2464,Comment,1588168647,470
71,3702,Comment,1588163801,857
721,10673,Like,1588166576,299
659,6074,Emoticon,1588164071,536
653,3973,Like,1588165603,657
660,3999,Emoticon,1588166157,60
814,13825,Like,1588166441,505
287,3037,Comment,1588165892,538
666,1135,Like,1588165351,564
139,3143,Like,1588164660,343
525,8146,Emoticon,1588167900,672
729,3217,Comment,1588168481,379
671,9094,Emoticon,1588165831,857
603,8154,Like,1588164670,796
667,8645,Like,1588164512,357
944,6655,Comment,1588163691,860
727,7809,Comment,1588165575,980
683,3104,Emoticon,1588164137,758
771,10018,Comment,1588163895,589
634,3275,Emoticon,1588163662,262
75,13872,Comment,1588163012,917
264,7802,Like,1588162201,423
812,12517,Like,1588162909,641
18,10260,Emoticon,1588160446,562
160,6918,Emoticon,1588166738,902
811,5020,Comment,1588164824,280
657,13207,Emoticon,1588167370,702
944,2184,Comment,1588166852,499
572,3478,Comment,1588166257,977
734,11540,Emoticon,1588166429,169
45,6347,Emoticon,1588166807,713
652,8413,Like,1588161620,322
724,2207,Like,1588162217,561
693,13544,Comment,1588162968,885
141,7625,Comment,1588162198,650
724,9991,Emoticon,1588164013,190
704,12501,Comment,1588166514,540
667,7571,Like,1588166986,669
691,5385,Emoticon,1588164064,536
215,13929,Comment,1588163176,751
509,3915,Like,1588165639,417
676,13671,Comment,1588165976,766
655,7807,Emoticon,1588169511,561
603,3778,Like,1588166094,21
718,4884,Comment,1588167120,908
654,1004,Like,1588164520,476
241,3316,Comment,1588165308,288
711,4638,Emoticon,1588164291,383
679,2304,Like,1588164275,495
944,3096,Emoticon,1588168181,315
558,5585,Like,1588167369,17
722,5756,Comment,1588166402,757
750,10532,Like,1588161321,375
665,5303,Emoticon,1588164783,748
726,1413,Emoticon,1588163122,822
611,10672,Comment,1588163885,530
700,2928,Emoticon,1588166309,568
273,7816,Emoticon,1588163621,453
691,5537,Comment,1588162891,705
666,9143,Comment,1588164965,309
285,11685,Emoticon,1588164500,387
465,5233,Comment,1588166685,524
792,6880,Like,1588162506,666
666,1872,Emoticon,1588166761,813
249,14095,Like,1588164041,594
74,2816,Like,1588167023,510
682,13884,Emoticon,1588165344,731
735,14130,Comment,1588166503,831
887,6426,Like,1588162635,245
700,1879,Like,1588165920,769
813,11610,Comment,1588165049,610
390,4905,Like,1588167003,226
706,11296,Like,1588165222,803
750,3940,Emoticon,1588167810,330
726,1461,Like,1588165868,590
222,3709,Emoticon,1588167197,334
74,10129,Emoticon,1588164623,396
65,8673,Emoticon,1588163909,286
764,3892,Like,1588166252,58
695,7581,Like,1588161628,206
837,9190,Emoticon,1588167925,894
167,11544,Comment,1588162953,506
690,11468,Emoticon,1588160137,670
17,8603,Comment,1588166637,754
642,5669,Like,1588166195,270
160,2958,Emoticon,1588164091,867
727,2625,Comment,1588164849,830
72,9995,Emoticon,1588167582,726
694,3069,Emoticon,1588167016,159
638,5984,Emoticon,1588168315,770
708,4130,Like,1588166030,833
650,9726,Comment,1588163792,373
680,4658,Like,1588165945,183
680,10367,Emoticon,1588165538,135
645,10019,Comment,1588165799,284
663,13353,Comment,1588161189,860
811,2458,Emoticon,1588164132,420
647,4301,Emoticon,1588165330,422
653,13771,Emoticon,1588164952,946
727,10874,Comment,1588165538,827
742,13040,Comment,1588167719,977
704,3711,Emoticon,1588167867,696
702,9197,Emoticon,1588162174,701
740,7160,Like,1588165098,707
815,4114,Like,1588165076,446
714,8848,Comment,1588163890,786
603,3721,Like,1588161613,85
890,10823,Emoticon,1588165270,737
673,4084,Like,1588164034,235
677,13344,Emoticon,1588164756,53
671,3481,Comment,1588164911,61
703,1869,Comment,1588160325,446
7,1711,Comment,1588170374,828
660,8533,Comment,1588167705,703
742,9552,Like,1588166716,790
643,4276,Comment,1588161881,684
525,2405,Comment,1588166526,79
712,4935,Emoticon,1588167014,341
525,10076,Comment,1588165360,483
648,6608,Emoticon,1588168899,54
634,4269,Comment,1588166101,218
654,8118,Comment,1588163418,746
657,6858,Comment,1588162453,18
674,6883,Comment,1588165826,715
644,5190,Emoticon,1588165719,407
655,7870,Like,1588165681,532
944,13124,Comment,1588167268,325
636,5227,Emoticon,1588163218,695
715,12732,Comment,1588163991,838
670,9975,Emoticon,1588163639,292
946,6946,Emoticon,1588166426,984
741,6034,Comment,1588166962,561
821,10592,Like,1588165482,441
726,3919,Emoticon,1588162799,753
595,10961,Like,1588163458,675
675,4217,Emoticon,1588169028,728
635,10549,Like,1588168638,906
837,11377,Comment,1588165174,67
833,8257,Like,1588164238,291
215,10384,Comment,1588166471,350
187,9835,Comment,1588164451,267
645,8091,Like,1588163694,930
764,7967,Like,1588166273,28
642,4666,Like,1588163303,579
139,9188,Like,1588165254,462
558,13596,Emoticon,1588161258,784
640,10059,Like,1588165311,582
788,6258,Like,1588164813,283
944,3638,Like,1588163065,544
525,3870,Emoticon,1588167204,745
70,4831,Emoticon,1588165157,549
705,3823,Comment,1588165758,256
466,6659,Comment,1588161612,982
641,3139,Comment,1588164543,199
516,2929,Comment,1588166870,513
692,3527,Like,1588167193,935
687,13742,Emoticon,1588165371,940
65,11035,Like,1588162797,467
944,13552,Like,1588166170,845
