User,post_id,Reaction Type,Reaction Date,User2_reacted
963,11515,Emoticon,"2020/04/29, 16:35:36",239
473,1079,Like,"2020/04/29, 17:36:33",204
141,9206,Like,"2020/04/29, 17:19:08",924
691,6397,Comment,"2020/04/29, 16:57:55",33
729,6479,Emoticon,"2020/04/29, 16:47:30",65
641,9749,Like,"2020/04/29, 17:09:29",774
167,4736,Emoticon,"2020/04/29, 16:30:21",264
674,11802,Like,"2020/04/29, 16:24:42",679
946,10648,Comment,"2020/04/29, 16:11:52",155
701,5876,Comment,"2020/04/29, 17:04:51",291
697,10835,Emoticon,"2020/04/29, 16:28:15",16
702,11052,Comment,"2020/04/29, 16:26:12",83
716,12782,Emoticon,"2020/04/29, 18:05:06",421
285,10024,Comment,"2020/04/29, 17:57:53",793
139,5236,Emoticon,"2020/04/29, 17:31:44",89
378,13413,Like,"2020/04/29, 17:05:51",726
652,9056,Comment,"2020/04/29, 16:14:58",280
685,2066,Emoticon,"2020/04/29, 16:55:41",134
716,11968,Like,"2020/04/29, 17:37:10",514
648,6575,Like,"2020/04/29, 16:35:14",876
668,13614,Comment,"2020/04/29, 16:47:53",925
675,1169,Emoticon,"2020/04/29, 17:00:22",969
74,10597,Comment,"2020/04/29, 17:41:30",691
249,7253,Emoticon,"2020/04/29, 16:42:58",767
821,7054,Comment,"2020/04/29, 17:23:59",958
699,9667,Emoticon,"2020/04/29, 17:24:47",572
727,3658,Comment,"2020/04/29, 16:50:30",583
695,8578,Comment,"2020/04/29, 16:29:52",153
753,7034,Like,"2020/04/29, 17:26:42",20
732,10150,Like,"2020/04/29, 17:38:58",688
948,9699,Emoticon,"2020/04/29, 16:19:19",376
642,3180,Emoticon,"2020/04/29, 17:36:12",762
684,14026,Emoticon,"2020/04/29, 17:23:13",736
636,6947,Emoticon,"2020/04/29, 16:16:15",189
696,1967,Comment,"2020/04/29, 16:34:21",150
671,9712,Comment,"2020/04/29, 17:08:14",812
509,7670,Comment,"2020/04/29, 17:21:17",894
141,3130,Emoticon,"2020/04/29, 15:24:41",686
167,8665,Like,"2020/04/29, 16:54:19",639
654,12544,Comment,"2020/04/29, 17:28:36",141
887,3230,Emoticon,"2020/04/29, 16:55:34",503
595,13753,Like,"2020/04/29, 17:23:57",223
698,8889,Like,"2020/04/29, 18:03:13",205
725,2477,Like,"2020/04/29, 17:59:51",775
73,10931,Like,"2020/04/29, 17:32:52",727
52,3907,Comment,"2020/04/29, 16:23:13",248
670,7914,Emoticon,"2020/04/29, 17:16:14",1
681,6869,Like,"2020/04/29, 15:40:40",309
948,5372,Comment,"2020/04/29, 16:17:44",645
661,2007,Emoticon,"2020/04/29, 16:59:36",397
145,1409,Emoticon,"2020/04/29, 17:38:54",636
902,2811,Emoticon,"2020/04/29, 16:10:26",869
73,13597,Emoticon,"2020/04/29, 17:19:07",718
717,4361,Like,"2020/04/29, 16:46:30",650
669,1499,Comment,"2020/04/29, 17:09:10",421
669,6597,Like,"2020/04/29, 17:03:09",512
465,6702,Like,"2020/04/29, 17:53:08",309
390,11352,Emoticon,"2020/04/29, 17:39:23",238
738,6717,Like,"2020/04/29, 16:45:05",630
813,9087,Emoticon,"2020/04/29, 17:10:29",683
592,1165,Emoticon,"2020/04/29, 17:33:27",243
509,10991,Emoticon,"2020/04/29, 17:09:46",538
66,6691,Comment,"2020/04/29, 16:21:19",917
465,10421,Like,"2020/04/29, 17:32:07",257
753,4625,Like,"2020/04/29, 17:07:10",381
285,1739,Emoticon,"2020/04/29, 16:53:23",747
698,9509,Comment,"2020/04/29, 17:24:47",452
659,2981,Comment,"2020/04/29, 16:29:06",55
683,3074,Emoticon,"2020/04/29, 17:24:49",993
957,14133,Comment,"2020/04/29, 16:43:12",292
69,3218,Comment,"2020/04/29, 16:10:59",38
525,10534,Emoticon,"2020/04/29, 17:05:57",302
18,10384,Emoticon,"2020/04/29, 16:33:46",541
124,7884,Like,"2020/04/29, 17:40:11",903
814,2270,Comment,"2020/04/29, 16:16:37",411
604,13171,Emoticon,"2020/04/29, 17:25:51",74
679,10529,Like,"2020/04/29, 16:31:27",254
145,9600,Emoticon,"2020/04/29, 16:41:19",599
682,13084,Emoticon,"2020/04/29, 18:04:28",742
727,5612,Like,"2020/04/29, 16:23:31",493
45,9453,Comment,"2020/04/29, 16:48:59",793
720,5592,Emoticon,"2020/04/29, 16:58:03",557
944,7792,Comment,"2020/04/29, 16:49:46",222
711,6653,Comment,"2020/04/29, 16:35:47",826
887,4127,Comment,"2020/04/29, 17:40:42",68
17,10544,Comment,"2020/04/29, 16:21:22",99
17,10480,Emoticon,"2020/04/29, 17:11:26",331
653,7363,Emoticon,"2020/04/29, 17:04:23",828
721,2100,Like,"2020/04/29, 17:39:48",315
680,4185,Emoticon,"2020/04/29, 16:31:37",512
592,3253,Like,"2020/04/29, 17:15:55",200
466,2300,Emoticon,"2020/04/29, 16:39:01",422
729,7822,Emoticon,"2020/04/29, 16:29:05",295
645,6490,Comment,"2020/04/29, 16:48:36",273
701,7463,Emoticon,"2020/04/29, 17:22:39",126
141,14052,Like,"2020/04/29, 17:46:11",31
664,10816,Like,"2020/04/29, 16:41:29",90
671,7804,Comment,"2020/04/29, 16:56:18",851
974,10872,Comment,"2020/04/29, 16:17:12",317
723,10629,Like,"2020/04/29, 16:26:28",535
141,7341,Comment,"2020/04/29, 16:37:26",650
672,13336,Comment,"2020/04/29, 17:00:29",698
753,10822,Like,"2020/04/29, 17:41:26",823
915,8184,Like,"2020/04/29, 16:45:02",630
72,14077,Emoticon,"2020/04/29, 17:24:17",261
654,3576,Comment,"2020/04/29, 16:52:11",795
810,3033,Like,"2020/04/29, 17:15:49",744
664,1525,Like,"2020/04/29, 16:20:18",458
651,13190,Comment,"2020/04/29, 16:51:17",707
764,10822,Like,"2020/04/29, 16:48:28",98
808,1204,Emoticon,"2020/04/29, 17:39:57",103
716,9365,Comment,"2020/04/29, 17:03:53",239
816,6922,Like,"2020/04/29, 17:00:04",923
378,10950,Comment,"2020/04/29, 17:33:04",372
74,12316,Like,"2020/04/29, 17:06:59",552
788,13918,Emoticon,"2020/04/29, 17:38:07",419
688,4687,Comment,"2020/04/29, 16:12:42",144
702,5704,Emoticon,"2020/04/29, 16:41:22",109
105,9279,Comment,"2020/04/29, 17:31:07",859
11,4661,Emoticon,"2020/04/29, 16:36:31",133
465,9037,Like,"2020/04/29, 18:00:38",34
729,3049,Comment,"2020/04/29, 17:32:40",274
74,1333,Emoticon,"2020/04/29, 17:10:34",231
729,9755,Comment,"2020/04/29, 17:34:58",287
204,1458,Like,"2020/04/29, 16:39:27",795
682,10674,Comment,"2020/04/29, 17:15:01",863
685,7043,Like,"2020/04/29, 16:49:14",885
930,8681,Comment,"2020/04/29, 18:01:38",318
948,4562,Like,"2020/04/29, 16:56:39",418
591,9127,Like,"2020/04/29, 16:54:33",534
704,4152,Like,"2020/04/29, 17:51:36",72
395,12415,Comment,"2020/04/29, 17:10:54",785
705,12859,Comment,"2020/04/29, 15:29:21",657
71,9984,Emoticon,"2020/04/29, 16:57:33",476
646,2939,Comment,"2020/04/29, 17:28:19",845
677,4331,Like,"2020/04/29, 17:19:48",787
680,2838,Comment,"2020/04/29, 16:54:56",322
415,8518,Emoticon,"2020/04/29, 16:09:11",606
639,10266,Like,"2020/04/29, 16:19:58",249
821,4957,Comment,"2020/04/29, 16:21:48",85
711,14038,Emoticon,"2020/04/29, 16:35:14",614
249,4174,Like,"2020/04/29, 16:53:08",138
683,10891,Like,"2020/04/29, 17:00:00",469
145,9623,Comment,"2020/04/29, 16:46:26",262
726,8213,Comment,"2020/04/29, 17:35:19",427
285,4154,Comment,"2020/04/29, 16:17:18",573
648,6491,Emoticon,"2020/04/29, 16:45:31",130
637,3613,Emoticon,"2020/04/29, 16:36:32",307
737,12424,Emoticon,"2020/04/29, 16:59:41",443
521,13968,Emoticon,"2020/04/29, 17:15:54",315
637,2770,Like,"2020/04/29, 16:50:21",259
313,4723,Comment,"2020/04/29, 16:39:47",230
682,4482,Comment,"2020/04/29, 16:15:22",456
509,3994,Comment,"2020/04/29, 17:10:46",755
650,3636,Comment,"2020/04/29, 17:57:00",895
689,11444,Comment,"2020/04/29, 16:57:40",885
509,3141,Like,"2020/04/29, 16:40:19",902
655,14118,Emoticon,"2020/04/29, 16:55:35",38
716,11947,Emoticon,"2020/04/29, 16:41:31",307
238,2738,Comment,"2020/04/29, 16:36:23",198
638,4022,Emoticon,"2020/04/29, 15:37:05",370
687,8553,Comment,"2020/04/29, 16:22:25",696
811,5698,Emoticon,"2020/04/29, 15:40:39",653
465,9238,Like,"2020/04/29, 17:17:01",636
696,3522,Comment,"2020/04/29, 17:26:04",706
378,7896,Emoticon,"2020/04/29, 17:08:40",473
698,13724,Emoticon,"2020/04/29, 15:39:33",841
672,10369,Emoticon,"2020/04/29, 16:44:32",778
672,4023,Emoticon,"2020/04/29, 17:16:41",500
649,4433,Like,"2020/04/29, 16:46:18",286
264,4110,Emoticon,"2020/04/29, 16:35:56",365
508,6496,Comment,"2020/04/29, 16:42:30",733
66,13545,Comment,"2020/04/29, 16:56:49",846
642,3268,Emoticon,"2020/04/29, 17:05:27",43
715,5095,Emoticon,"2020/04/29, 18:01:38",36
648,1876,Comment,"2020/04/29, 16:28:42",576
811,9109,Comment,"2020/04/29, 16:37:40",792
96,9295,Comment,"2020/04/29, 16:54:25",880
697,13833,Emoticon,"2020/04/29, 16:10:59",970
661,11175,Comment,"2020/04/29, 17:42:12",54
118,2330,Comment,"2020/04/29, 17:30:42",459
715,3680,Like,"2020/04/29, 17:38:51",96
595,8103,Like,"2020/04/29, 17:20:55",679
712,7817,Like,"2020/04/29, 16:24:09",903
17,13100,Comment,"2020/04/29, 17:17:03",374
708,4621,Emoticon,"2020/04/29, 17:35:45",427
70,4025,Comment,"2020/04/29, 18:03:15",623
720,3626,Emoticon,"2020/04/29, 18:42:40",582
641,11468,Emoticon,"2020/04/29, 17:06:57",633
735,2406,Comment,"2020/04/29, 16:57:41",117
71,9238,Emoticon,"2020/04/29, 16:42:39",20
642,4494,Like,"2020/04/29, 16:12:08",794
145,13447,Like,"2020/04/29, 17:03:19",75
644,11756,Emoticon,"2020/04/29, 18:04:46",287
988,9021,Emoticon,"2020/04/29, 16:51:30",888
705,6804,Emoticon,"2020/04/29, 17:15:10",670
741,3461,Comment,"2020/04/29, 16:27:40",665
732,7610,Emoticon,"2020/04/29, 17:05:07",465
661,13711,Comment,"2020/04/29, 15:47:46",496
378,13381,Emoticon,"2020/04/29, 17:59:53",323
663,12122,Like,"2020/04/29, 17:00:28",460
549,7410,Emoticon,"2020/04/29, 16:58:54",60
215,9802,Comment,"2020/04/29, 16:37:42",620
572,5614,Comment,"2020/04/29, 17:40:43",331
72,8632,Comment,"2020/04/29, 16:27:44",868
708,6372,Emoticon,"2020/04/29, 16:44:39",278
96,4396,Emoticon,"2020/04/29, 16:41:37",381
7,10448,Like,"2020/04/29, 16:13:28",520
695,2034,Comment,"2020/04/29, 17:36:08",496
724,6277,Emoticon,"2020/04/29, 17:03:19",215
668,4474,Comment,"2020/04/29, 16:52:46",640
395,1421,Like,"2020/04/29, 16:28:49",251
415,3203,Like,"2020/04/29, 16:45:57",323
666,12416,Like,"2020/04/29, 16:45:46",882
7,10506,Comment,"2020/04/29, 16:54:20",96
808,6041,Comment,"2020/04/29, 16:32:25",51
190,8276,Emoticon,"2020/04/29, 16:01:40",158
7,1529,Comment,"2020/04/29, 16:32:36",250
738,8927,Like,"2020/04/29, 16:35:51",734
693,4202,Like,"2020/04/29, 17:06:03",708
716,4659,Like,"2020/04/29, 18:20:14",179
725,2279,Like,"2020/04/29, 15:47:21",140
549,10564,Comment,"2020/04/29, 17:00:16",545
521,5960,Comment,"2020/04/29, 16:46:32",188
508,7246,Comment,"2020/04/29, 17:45:31",543
722,12763,Emoticon,"2020/04/29, 16:44:52",820
164,11364,Emoticon,"2020/04/29, 17:12:02",937
638,9549,Like,"2020/04/29, 16:47:58",376
647,11487,Like,"2020/04/29, 17:03:26",420
915,8704,Like,"2020/04/29, 16:26:13",229
7,6819,Comment,"2020/04/29, 17:07:55",556
518,9250,Like,"2020/04/29, 16:59:05",992
659,8110,Comment,"2020/04/29, 17:31:03",988
729,13557,Comment,"2020/04/29, 17:12:58",888
710,11934,Emoticon,"2020/04/29, 17:31:20",615
87,9844,Like,"2020/04/29, 16:58:11",492
650,8090,Comment,"2020/04/29, 17:09:17",221
694,7808,Emoticon,"2020/04/29, 16:41:28",378
696,4208,Like,"2020/04/29, 17:39:04",530
648,4209,Emoticon,"2020/04/29, 16:52:47",393
640,4057,Comment,"2020/04/29, 16:58:00",726
740,4866,Like,"2020/04/29, 17:05:59",770
726,2284,Emoticon,"2020/04/29, 17:10:50",223
395,3960,Emoticon,"2020/04/29, 16:46:57",30
712,4841,Like,"2020/04/29, 16:09:56",397
500,2921,Emoticon,"2020/04/29, 16:33:08",868
713,4348,Emoticon,"2020/04/29, 16:31:56",874
525,10516,Comment,"2020/04/29, 17:14:58",442
69,3612,Comment,"2020/04/29, 16:55:48",758
654,5214,Like,"2020/04/29, 16:14:12",307
684,8995,Comment,"2020/04/29, 16:42:50",747
653,2850,Like,"2020/04/29, 16:44:31",891
73,9822,Like,"2020/04/29, 17:30:13",718
650,1992,Like,"2020/04/29, 17:33:02",723
642,6366,Like,"2020/04/29, 16:49:48",873
642,11612,Emoticon,"2020/04/29, 15:08:31",411
164,2003,Comment,"2020/04/29, 16:15:56",548
712,7481,Like,"2020/04/29, 17:57:11",880
813,12566,Comment,"2020/04/29, 16:43:01",943
17,1266,Like,"2020/04/29, 16:39:26",458
957,13088,Emoticon,"2020/04/29, 16:25:56",134
695,8177,Emoticon,"2020/04/29, 16:16:37",292
7,3232,Like,"2020/04/29, 16:36:48",252
988,6603,Like,"2020/04/29, 17:38:53",266
656,10650,Emoticon,"2020/04/29, 17:19:38",654
742,13537,Like,"2020/04/29, 16:47:40",486
525,3593,Comment,"2020/04/29, 17:04:36",851
727,13886,Like,"2020/04/29, 17:55:00",668
558,2165,Emoticon,"2020/04/29, 18:03:00",507
572,2760,Emoticon,"2020/04/29, 16:35:24",649
695,9880,Emoticon,"2020/04/29, 17:18:08",666
68,2827,Comment,"2020/04/29, 16:50:16",269
635,13488,Like,"2020/04/29, 17:08:47",101
68,8544,Emoticon,"2020/04/29, 15:49:39",802
654,7143,Like,"2020/04/29, 16:17:48",618
11,7143,Emoticon,"2020/04/29, 16:39:25",631
665,6917,Comment,"2020/04/29, 16:50:14",167
812,11417,Like,"2020/04/29, 17:13:19",527
950,3560,Comment,"2020/04/29, 17:03:16",86
670,11955,Like,"2020/04/29, 17:42:31",351
724,12694,Like,"2020/04/29, 16:53:44",137
663,2364,Like,"2020/04/29, 16:54:45",169
732,6268,Like,"2020/04/29, 16:44:22",388
682,5322,Like,"2020/04/29, 16:22:13",139
702,12345,Emoticon,"2020/04/29, 16:59:05",40
655,10630,Like,"2020/04/29, 17:18:38",373
812,13667,Like,"2020/04/29, 17:04:55",447
833,4293,Like,"2020/04/29, 15:43:16",654
378,12326,Emoticon,"2020/04/29, 16:52:51",173
465,7227,Emoticon,"2020/04/29, 16:23:00",656
931,7260,Like,"2020/04/29, 17:26:53",50
52,10557,Like,"2020/04/29, 16:40:27",753
640,10371,Emoticon,"2020/04/29, 17:44:26",584
717,1239,Comment,"2020/04/29, 17:11:51",190
658,11395,Like,"2020/04/29, 18:15:27",182
731,7274,Like,"2020/04/29, 16:57:52",818
921,6104,Comment,"2020/04/29, 16:13:54",708
649,10991,Emoticon,"2020/04/29, 16:47:25",543
753,7833,Comment,"2020/04/29, 17:21:11",93
595,3298,Emoticon,"2020/04/29, 16:45:19",384
105,11399,Like,"2020/04/29, 17:09:40",499
164,11743,Like,"2020/04/29, 16:58:25",708
887,6490,Emoticon,"2020/04/29, 16:53:05",417
639,5603,Like,"2020/04/29, 16:04:08",735
695,11057,Emoticon,"2020/04/29, 17:13:52",144
683,13390,Comment,"2020/04/29, 16:47:14",564
616,4506,Like,"2020/04/29, 16:51:52",289
689,6148,Emoticon,"2020/04/29, 18:01:13",56
508,7461,Like,"2020/04/29, 17:10:43",343
603,2643,Comment,"2020/04/29, 18:14:17",229
241,11201,Like,"2020/04/29, 16:35:30",279
946,7374,Comment,"2020/04/29, 16:32:15",670
558,6346,Like,"2020/04/29, 17:13:55",408
17,8227,Comment,"2020/04/29, 17:17:29",847
698,7935,Emoticon,"2020/04/29, 17:38:31",415
65,3128,Comment,"2020/04/29, 17:04:41",251
963,2116,Like,"2020/04/29, 17:26:25",774
222,11524,Emoticon,"2020/04/29, 17:13:00",430
717,2060,Like,"2020/04/29, 17:04:25",116
549,10617,Like,"2020/04/29, 17:18:44",465
653,13947,Emoticon,"2020/04/29, 17:26:38",390
702,5012,Emoticon,"2020/04/29, 15:36:21",221
647,1405,Emoticon,"2020/04/29, 17:11:27",708
931,10147,Comment,"2020/04/29, 17:10:19",630
682,10365,Comment,"2020/04/29, 16:57:25",999
731,2074,Comment,"2020/04/29, 17:06:53",64
950,5364,Like,"2020/04/29, 18:00:58",301
727,3502,Emoticon,"2020/04/29, 17:48:00",245
466,2645,Like,"2020/04/29, 18:03:07",329
667,12307,Comment,"2020/04/29, 16:23:15",751
604,1840,Like,"2020/04/29, 16:55:00",145
400,4775,Emoticon,"2020/04/29, 16:25:54",225
238,13221,Emoticon,"2020/04/29, 16:08:31",868
647,6096,Emoticon,"2020/04/29, 16:51:43",766
811,4994,Emoticon,"2020/04/29, 16:24:25",42
70,8482,Emoticon,"2020/04/29, 16:11:01",129
684,2757,Comment,"2020/04/29, 17:35:30",56
415,1419,Like,"2020/04/29, 17:20:03",426
215,6021,Emoticon,"2020/04/29, 16:01:57",937
18,7134,Emoticon,"2020/04/29, 17:01:07",156
415,11870,Emoticon,"2020/04/29, 16:31:05",473
73,13288,Like,"2020/04/29, 18:28:48",979
702,13182,Emoticon,"2020/04/29, 17:06:52",517
682,11444,Like,"2020/04/29, 17:16:05",583
685,9398,Like,"2020/04/29, 15:36:32",639
663,4958,Like,"2020/04/29, 17:16:31",283
673,5947,Emoticon,"2020/04/29, 17:31:22",408
698,1895,Emoticon,"2020/04/29, 17:41:28",255
816,3716,Comment,"2020/04/29, 16:19:41",41
647,5270,Comment,"2020/04/29, 16:40:02",569
753,4388,Emoticon,"2020/04/29, 17:18:40",57
672,2403,Like,"2020/04/29, 17:14:15",839
792,14038,Emoticon,"2020/04/29, 17:09:17",948
616,1405,Comment,"2020/04/29, 17:11:15",397
810,9545,Comment,"2020/04/29, 16:39:52",450
689,5579,Comment,"2020/04/29, 16:51:02",885
660,13078,Emoticon,"2020/04/29, 17:52:02",738
950,3345,Comment,"2020/04/29, 16:49:36",523
634,10234,Like,"2020/04/29, 17:45:07",825
639,3748,Comment,"2020/04/29, 16:31:52",108
592,13054,Like,"2020/04/29, 16:54:55",793
642,5856,Comment,"2020/04/29, 17:03:52",695
710,9048,Like,"2020/04/29, 16:22:22",808
167,5750,Comment,"2020/04/29, 16:40:35",89
764,1900,Like,"2020/04/29, 16:58:21",222
402,4525,Comment,"2020/04/29, 16:35:09",494
741,4151,Comment,"2020/04/29, 17:02:04",911
890,10815,Emoticon,"2020/04/29, 17:05:55",324
946,12731,Comment,"2020/04/29, 16:46:38",994
71,10662,Comment,"2020/04/29, 17:25:07",993
665,9802,Like,"2020/04/29, 16:53:49",563
727,12193,Emoticon,"2020/04/29, 16:45:36",827
675,9948,Emoticon,"2020/04/29, 17:35:07",226
665,10064,Like,"2020/04/29, 15:51:18",9
734,10099,Emoticon,"2020/04/29, 17:07:08",326
670,13120,Emoticon,"2020/04/29, 16:53:43",397
727,11643,Like,"2020/04/29, 16:26:26",296
731,2564,Comment,"2020/04/29, 16:49:52",863
729,7497,Emoticon,"2020/04/29, 17:54:04",782
677,1011,Comment,"2020/04/29, 17:37:54",103
351,11955,Comment,"2020/04/29, 17:08:40",749
222,5031,Emoticon,"2020/04/29, 17:38:49",151
887,14001,Like,"2020/04/29, 16:40:06",331
145,2363,Comment,"2020/04/29, 17:29:21",202
68,6808,Like,"2020/04/29, 16:36:27",776
52,2139,Like,"2020/04/29, 16:21:37",90
655,3541,Emoticon,"2020/04/29, 17:42:55",922
636,11894,Emoticon,"2020/04/29, 15:49:28",658
720,4961,Emoticon,"2020/04/29, 16:33:41",675
18,6475,Emoticon,"2020/04/29, 16:05:03",948
723,3289,Emoticon,"2020/04/29, 16:06:51",196
705,1035,Like,"2020/04/29, 15:06:14",996
702,1497,Comment,"2020/04/29, 16:58:56",189
238,6689,Emoticon,"2020/04/29, 16:06:17",843
45,4504,Emoticon,"2020/04/29, 16:15:18",272
190,10772,Like,"2020/04/29, 16:46:10",506
105,7235,Like,"2020/04/29, 17:38:23",313
677,2597,Comment,"2020/04/29, 17:13:10",239
190,3717,Comment,"2020/04/29, 17:48:40",776
679,3612,Emoticon,"2020/04/29, 17:22:14",788
71,13052,Emoticon,"2020/04/29, 17:05:26",876
816,6383,Like,"2020/04/29, 18:05:40",81
736,1034,Like,"2020/04/29, 17:13:58",109
931,11501,Like,"2020/04/29, 16:55:42",579
713,9367,Comment,"2020/04/29, 15:54:38",599
650,9143,Comment,"2020/04/29, 15:54:56",818
685,1114,Comment,"2020/04/29, 16:51:14",705
817,12455,Comment,"2020/04/29, 17:23:36",572
723,11091,Emoticon,"2020/04/29, 17:52:32",663
706,6331,Like,"2020/04/29, 18:21:28",475
948,13023,Like,"2020/04/29, 16:44:09",39
87,10136,Like,"2020/04/29, 17:29:24",262
708,8455,Emoticon,"2020/04/29, 16:33:41",641
395,11840,Comment,"2020/04/29, 17:11:42",597
75,4008,Comment,"2020/04/29, 17:05:54",797
703,13608,Like,"2020/04/29, 16:49:26",848
71,11521,Emoticon,"2020/04/29, 17:29:13",314
729,8878,Emoticon,"2020/04/29, 17:33:54",711
273,10811,Emoticon,"2020/04/29, 17:18:49",142
701,5166,Comment,"2020/04/29, 17:58:38",747
145,13324,Comment,"2020/04/29, 16:59:59",284
724,6041,Comment,"2020/04/29, 17:24:08",997
821,9960,Like,"2020/04/29, 16:18:43",748
666,8006,Emoticon,"2020/04/29, 18:05:17",999
738,8507,Like,"2020/04/29, 15:58:12",618
558,9590,Like,"2020/04/29, 17:35:39",984
285,7660,Like,"2020/04/29, 16:33:31",312
948,7188,Like,"2020/04/29, 17:23:44",450
930,10637,Like,"2020/04/29, 16:32:17",263
124,5545,Emoticon,"2020/04/29, 17:56:15",871
686,1144,Like,"2020/04/29, 17:20:56",208
648,13595,Emoticon,"2020/04/29, 17:27:27",256
808,13867,Emoticon,"2020/04/29, 16:36:17",653
944,2230,Emoticon,"2020/04/29, 17:04:18",236
810,10974,Emoticon,"2020/04/29, 16:41:02",911
603,14137,Emoticon,"2020/04/29, 18:00:52",826
685,12777,Emoticon,"2020/04/29, 17:44:42",64
390,10072,Emoticon,"2020/04/29, 17:19:56",946
611,10998,Like,"2020/04/29, 16:50:02",7
944,2581,Comment,"2020/04/29, 16:40:11",260
655,6864,Emoticon,"2020/04/29, 17:20:09",379
508,11881,Emoticon,"2020/04/29, 16:28:37",981
74,8634,Comment,"2020/04/29, 17:09:28",997
792,4386,Comment,"2020/04/29, 17:01:50",239
7,2163,Like,"2020/04/29, 16:46:17",231
753,3193,Like,"2020/04/29, 16:35:08",401
930,12369,Emoticon,"2020/04/29, 16:35:53",295
68,3108,Emoticon,"2020/04/29, 17:18:14",574
669,2077,Emoticon,"2020/04/29, 16:51:21",761
516,7039,Comment,"2020/04/29, 17:32:09",168
811,7254,Emoticon,"2020/04/29, 15:51:38",270
238,8220,Emoticon,"2020/04/29, 16:57:50",611
678,10323,Comment,"2020/04/29, 16:34:19",892
714,13724,Comment,"2020/04/29, 17:17:13",228
732,11765,Like,"2020/04/29, 17:03:13",929
167,4543,Emoticon,"2020/04/29, 16:59:17",650
812,5793,Like,"2020/04/29, 17:33:42",934
635,8407,Like,"2020/04/29, 18:10:18",99
715,10539,Like,"2020/04/29, 16:44:06",818
679,2544,Like,"2020/04/29, 17:11:54",47
68,8282,Comment,"2020/04/29, 16:35:45",714
717,6105,Like,"2020/04/29, 17:01:13",742
642,12338,Emoticon,"2020/04/29, 16:38:16",887
678,12073,Comment,"2020/04/29, 16:53:00",995
808,3714,Comment,"2020/04/29, 16:43:00",532
616,10922,Emoticon,"2020/04/29, 17:07:14",99
518,8720,Like,"2020/04/29, 17:08:59",699
931,2596,Like,"2020/04/29, 16:54:47",134
950,3438,Emoticon,"2020/04/29, 17:48:37",792
714,6485,Emoticon,"2020/04/29, 17:22:15",704
688,6101,Emoticon,"2020/04/29, 16:18:43",122
395,1243,Comment,"2020/04/29, 16:36:56",300
688,8055,Emoticon,"2020/04/29, 16:43:25",274
75,1094,Comment,"2020/04/29, 16:04:19",89
681,13865,Comment,"2020/04/29, 16:52:14",206
715,1690,Emoticon,"2020/04/29, 16:18:38",592
814,4559,Emoticon,"2020/04/29, 16:41:49",70
711,9327,Like,"2020/04/29, 17:01:59",727
771,2690,Emoticon,"2020/04/29, 16:23:53",788
657,9599,Like,"2020/04/29, 17:07:22",306
595,6196,Emoticon,"2020/04/29, 17:03:31",689
378,8351,Comment,"2020/04/29, 16:50:39",754
645,6868,Emoticon,"2020/04/29, 17:05:58",273
706,3572,Comment,"2020/04/29, 17:29:03",582
287,5905,Like,"2020/04/29, 17:01:00",391
715,7043,Like,"2020/04/29, 17:38:19",63
750,12619,Like,"2020/04/29, 17:18:27",763
682,5901,Emoticon,"2020/04/29, 16:55:30",309
670,12165,Comment,"2020/04/29, 18:12:33",962
273,4877,Like,"2020/04/29, 17:19:24",732
45,5582,Comment,"2020/04/29, 16:09:18",705
715,1719,Comment,"2020/04/29, 15:53:54",139
677,5957,Emoticon,"2020/04/29, 18:06:33",474
704,3157,Comment,"2020/04/29, 17:06:55",370
670,5704,Comment,"2020/04/29, 16:41:36",900
810,9485,Like,"2020/04/29, 16:35:17",349
704,13867,Comment,"2020/04/29, 16:47:21",331
639,1973,Like,"2020/04/29, 17:30:20",430
688,10906,Emoticon,"2020/04/29, 16:20:08",326
273,3065,Emoticon,"2020/04/29, 16:49:49",467
729,8933,Emoticon,"2020/04/29, 16:14:06",43
70,6759,Like,"2020/04/29, 16:24:10",614
742,1756,Comment,"2020/04/29, 17:07:35",978
642,10656,Comment,"2020/04/29, 16:56:41",965
704,4000,Like,"2020/04/29, 16:54:31",53
639,10591,Like,"2020/04/29, 17:10:41",715
139,7652,Comment,"2020/04/29, 17:30:12",974
558,6370,Comment,"2020/04/29, 17:14:37",582
718,12140,Comment,"2020/04/29, 16:51:29",707
812,8226,Comment,"2020/04/29, 16:46:44",183
689,5049,Like,"2020/04/29, 17:14:51",837
270,13474,Like,"2020/04/29, 17:22:58",479
723,13462,Emoticon,"2020/04/29, 16:19:14",932
669,8393,Emoticon,"2020/04/29, 16:29:16",338
668,5666,Comment,"2020/04/29, 17:12:19",941
724,13786,Like,"2020/04/29, 17:00:41",139
816,13896,Like,"2020/04/29, 16:45:35",916
67,4773,Comment,"2020/04/29, 17:13:26",177
595,4989,Comment,"2020/04/29, 16:19:50",45
73,3999,Comment,"2020/04/29, 17:36:38",577
141,12527,Emoticon,"2020/04/29, 16:06:18",504
645,6077,Like,"2020/04/29, 17:18:25",255
741,7207,Comment,"2020/04/29, 16:43:16",310
731,4833,Emoticon,"2020/04/29, 16:55:38",526
730,3210,Like,"2020/04/29, 16:00:42",102
603,3098,Like,"2020/04/29, 16:59:44",428
727,6401,Comment,"2020/04/29, 17:14:32",564
692,2664,Like,"2020/04/29, 17:00:44",930
741,6932,Emoticon,"2020/04/29, 16:43:12",782
720,10644,Like,"2020/04/29, 16:33:26",834
